H,Date,HE,MWh
D,5/7/2011,9,12297.38
D,5/7/2011,10,12961.58
D,5/7/2011,11,13244.79
D,5/7/2011,12,13361.11
D,5/7/2011,13,13270.46
D,5/7/2011,14,13106.2
D,5/7/2011,15,12919.24
D,5/7/2011,16,12814.6
D,5/7/2011,17,12868.68
D,5/7/2011,18,13031.56
D,5/7/2011,19,13010.84
D,5/7/2011,20,13107.1
D,5/7/2011,21,13526.1
D,5/7/2011,22,13030.61
D,5/7/2011,23,12107.55
D,5/7/2011,24,11016.45
D,5/8/2011,1,10264.16
D,5/8/2011,2,9955.91
D,5/8/2011,3,9836.82
D,5/8/2011,4,9678.2
D,5/8/2011,5,9679.04
D,5/8/2011,6,9783.2
D,5/8/2011,7,10124.79
D,5/8/2011,8,10830.54
D,5/8/2011,9,11625.43
D,5/8/2011,10,12298.34
D,5/8/2011,11,12630.95
D,5/8/2011,12,12744.25
D,5/8/2011,13,12642.55
D,5/8/2011,14,12482.16
D,5/8/2011,15,12297.06
D,5/8/2011,16,12244.47
D,5/8/2011,17,12362.98
D,5/8/2011,18,12637.67
D,5/8/2011,19,12874.57
D,5/8/2011,20,13244.89
D,5/8/2011,21,13815.13
D,5/8/2011,22,13120.78
D,5/8/2011,23,11939.32
D,5/8/2011,24,10759.02
D,5/9/2011,1,10054.44
D,5/9/2011,2,9800.88
D,5/9/2011,3,9825.44
D,5/9/2011,4,9787.04
D,5/9/2011,5,9857.64
D,5/9/2011,6,10509.33
D,5/9/2011,7,12230.16
D,5/9/2011,8,13681.74
D,5/9/2011,9,14251.12
D,5/9/2011,10,14587.56
D,5/9/2011,11,14868.98
D,5/9/2011,12,15013.7
D,5/9/2011,13,15020.39
D,5/9/2011,14,15038.26
D,5/9/2011,15,14875.96
D,5/9/2011,16,14761.46
D,5/9/2011,17,14707.76
D,5/9/2011,18,14759.3
D,5/9/2011,19,14653.96
D,5/9/2011,20,14720.12
D,5/9/2011,21,15199.51
D,5/9/2011,22,14326.68
D,5/9/2011,23,12799.91
D,5/9/2011,24,11354.32
D,5/10/2011,1,10676.17
D,5/10/2011,2,10250.59
D,5/10/2011,3,10180.2
D,5/10/2011,4,10116.49
D,5/10/2011,5,10303.71
D,5/10/2011,6,11002.49
D,5/10/2011,7,12433.7
D,5/10/2011,8,13904.37
D,5/10/2011,9,14437.1
D,5/10/2011,10,14722.45
D,5/10/2011,11,14867.18
D,5/10/2011,12,15055.46
D,5/10/2011,13,15036.33
D,5/10/2011,14,15035.22
D,5/10/2011,15,14935.17
D,5/10/2011,16,14825.39
D,5/10/2011,17,14848.42
D,5/10/2011,18,14899.5
D,5/10/2011,19,14840.51
D,5/10/2011,20,14972.62
D,5/10/2011,21,15298.44
D,5/10/2011,22,14414.14
D,5/10/2011,23,12884.72
D,5/10/2011,24,11561.83
D,5/11/2011,1,10898.22
D,5/11/2011,2,10747.86
D,5/11/2011,3,10697.79
D,5/11/2011,4,10742.58
D,5/11/2011,5,10961.14
D,5/11/2011,6,11298.4
D,5/11/2011,7,12658.15
D,5/11/2011,8,14119.48
D,5/11/2011,9,14590.17
D,5/11/2011,10,14836.03
D,5/11/2011,11,15046.9
D,5/11/2011,12,15126.3
D,5/11/2011,13,15056.85
D,5/11/2011,14,15030.76
D,5/11/2011,15,14907.86
D,5/11/2011,16,14782.25
D,5/11/2011,17,14802.84
D,5/11/2011,18,14850.29
D,5/11/2011,19,14797.26
D,5/11/2011,20,14840.63
D,5/11/2011,21,15242.63
D,5/11/2011,22,14424.44
D,5/11/2011,23,12959.35
D,5/11/2011,24,11521.8
D,5/12/2011,1,10607.85
D,5/12/2011,2,10310.01
D,5/12/2011,3,10503.01
D,5/12/2011,4,10498.76
D,5/12/2011,5,10480.78
D,5/12/2011,6,10822.66
D,5/12/2011,7,12479.65
D,5/12/2011,8,13889.32
D,5/12/2011,9,14372.15
D,5/12/2011,10,14675.24
D,5/12/2011,11,14913.37
D,5/12/2011,12,14988.32
D,5/12/2011,13,14922.67
D,5/12/2011,14,14966.39
D,5/12/2011,15,14848.49
D,5/12/2011,16,14735.6
D,5/12/2011,17,14680.26
D,5/12/2011,18,14611.07
D,5/12/2011,19,14417.96
D,5/12/2011,20,14448.21
D,5/12/2011,21,14997.2
D,5/12/2011,22,14343.06
D,5/12/2011,23,12900.74
D,5/12/2011,24,11500.86
D,5/13/2011,1,10626.02
D,5/13/2011,2,10732.01
D,5/13/2011,3,10641.3
D,5/13/2011,4,10651.11
D,5/13/2011,5,10757.86
D,5/13/2011,6,10964.93
D,5/13/2011,7,12310.35
D,5/13/2011,8,13682.78
D,5/13/2011,9,14279.29
D,5/13/2011,10,14637.9
D,5/13/2011,11,14902.29
D,5/13/2011,12,15024.6
D,5/13/2011,13,15003.18
D,5/13/2011,14,14980.03
D,5/13/2011,15,14835.82
D,5/13/2011,16,14629
D,5/13/2011,17,14464.38
D,5/13/2011,18,14256.8
D,5/13/2011,19,13940.68
D,5/13/2011,20,13893.63
D,5/13/2011,21,14365.93
D,5/13/2011,22,13881.66
D,5/13/2011,23,12720.77
D,5/13/2011,24,11509.94
D,5/14/2011,1,11025.12
D,5/14/2011,2,10414.83
D,5/14/2011,3,9859.79
D,5/14/2011,4,9984
D,5/14/2011,5,9806.47
D,5/14/2011,6,9952.64
D,5/14/2011,7,10259.4
D,5/14/2011,8,11298.59
D,5/14/2011,9,12364.08
D,5/14/2011,10,13037.19
D,5/14/2011,11,13355.33
D,5/14/2011,12,13434.99
D,5/14/2011,13,13338.28
D,5/14/2011,14,13146.68
D,5/14/2011,15,12967.16
D,5/14/2011,16,12868.28
D,5/14/2011,17,12929.64
D,5/14/2011,18,13176.75
D,5/14/2011,19,13359.52
D,5/14/2011,20,13496.4
D,5/14/2011,21,13735.09
D,5/14/2011,22,13211.97
D,5/14/2011,23,12258.79
D,5/14/2011,24,11399.49
D,5/15/2011,1,10549.5
D,5/15/2011,2,10270.48
D,5/15/2011,3,10169.5
D,5/15/2011,4,10066.06
D,5/15/2011,5,10048.38
D,5/15/2011,6,10196.19
D,5/15/2011,7,10260.96
D,5/15/2011,8,10988.27
D,5/15/2011,9,11649.03
D,5/15/2011,10,12575.15
D,5/15/2011,11,13203.7
D,5/15/2011,12,13587.93
D,5/15/2011,13,13798.35
D,5/15/2011,14,13745.85
D,5/15/2011,15,13633.05
D,5/15/2011,16,13604.14
D,5/15/2011,17,13769.11
D,5/15/2011,18,14117.66
D,5/15/2011,19,14207.74
D,5/15/2011,20,14283.75
D,5/15/2011,21,14369.85
D,5/15/2011,22,13538.54
D,5/15/2011,23,12399.03
D,5/15/2011,24,11540.95
D,5/16/2011,1,11055.08
D,5/16/2011,2,10583.85
D,5/16/2011,3,10459.09
D,5/16/2011,4,10534.79
D,5/16/2011,5,10708.94
D,5/16/2011,6,11488.17
D,5/16/2011,7,12700.7
D,5/16/2011,8,14014.76
D,5/16/2011,9,14645.36
D,5/16/2011,10,14981.13
D,5/16/2011,11,15265.3
D,5/16/2011,12,15372.2
D,5/16/2011,13,15337.35
D,5/16/2011,14,15289.8
D,5/16/2011,15,15150.96
D,5/16/2011,16,15047.16
D,5/16/2011,17,15174.62
D,5/16/2011,18,15460.41
D,5/16/2011,19,15476.22
D,5/16/2011,20,15449.03
D,5/16/2011,21,15393.17
D,5/16/2011,22,14417.1
D,5/16/2011,23,13087.14
D,5/16/2011,24,11676.96
D,5/17/2011,1,11164.97
D,5/17/2011,2,10777.01
D,5/17/2011,3,10695.47
D,5/17/2011,4,10629.05
D,5/17/2011,5,11105.48
D,5/17/2011,6,11568.39
D,5/17/2011,7,12809.75
D,5/17/2011,8,14261.1
D,5/17/2011,9,14812.51
D,5/17/2011,10,15078.17
D,5/17/2011,11,15224.27
D,5/17/2011,12,15434
D,5/17/2011,13,15378.83
D,5/17/2011,14,15352.27
D,5/17/2011,15,15184.38
D,5/17/2011,16,15108.68
D,5/17/2011,17,15233.55
D,5/17/2011,18,15436.25
D,5/17/2011,19,15461
D,5/17/2011,20,15452.96
D,5/17/2011,21,15472.25
D,5/17/2011,22,14590.43
D,5/17/2011,23,13374.76
D,5/17/2011,24,11996.05
D,5/18/2011,1,11545.26
D,5/18/2011,2,11046.36
D,5/18/2011,3,10779.24
D,5/18/2011,4,10685.97
D,5/18/2011,5,10896.83
D,5/18/2011,6,11706.15
D,5/18/2011,7,12838.97
D,5/18/2011,8,14297.68
D,5/18/2011,9,14856.96
D,5/18/2011,10,15167.46
D,5/18/2011,11,15419.89
D,5/18/2011,12,15519.72
D,5/18/2011,13,15466.34
D,5/18/2011,14,15448.47
D,5/18/2011,15,15291.56
D,5/18/2011,16,15209.56
D,5/18/2011,17,15269.71
D,5/18/2011,18,15443.43
D,5/18/2011,19,15435.4
D,5/18/2011,20,15419.52
D,5/18/2011,21,15461.76
D,5/18/2011,22,14571.18
D,5/18/2011,23,13199.66
D,5/18/2011,24,12047.13
D,5/19/2011,1,11314.98
D,5/19/2011,2,11004.12
D,5/19/2011,3,10931.07
D,5/19/2011,4,10897.6
D,5/19/2011,5,11118
D,5/19/2011,6,11831.42
D,5/19/2011,7,12994.04
D,5/19/2011,8,14199.43
D,5/19/2011,9,14750.57
D,5/19/2011,10,15086.26
D,5/19/2011,11,15363.92
D,5/19/2011,12,15515.24
D,5/19/2011,13,15435.76
D,5/19/2011,14,15478.61
D,5/19/2011,15,15399.02
D,5/19/2011,16,15314.23
D,5/19/2011,17,15341.21
D,5/19/2011,18,15343.6
D,5/19/2011,19,15201.76
D,5/19/2011,20,15252.38
D,5/19/2011,21,15407.12
D,5/19/2011,22,14614.39
D,5/19/2011,23,13171.18
D,5/19/2011,24,11819.57
D,5/20/2011,1,11086.67
D,5/20/2011,2,10951.07
D,5/20/2011,3,10639.94
D,5/20/2011,4,10570.06
D,5/20/2011,5,10739.03
D,5/20/2011,6,11366.89
D,5/20/2011,7,12537.12
D,5/20/2011,8,14008.25
D,5/20/2011,9,14618.76
D,5/20/2011,10,14973.47
D,5/20/2011,11,15260.59
D,5/20/2011,12,15380.95
D,5/20/2011,13,15354.84
D,5/20/2011,14,15377.23
D,5/20/2011,15,15249.78
D,5/20/2011,16,15052.76
D,5/20/2011,17,14931.5
D,5/20/2011,18,14780.62
D,5/20/2011,19,14497.87
D,5/20/2011,20,14397.44
D,5/20/2011,21,14649.42
D,5/20/2011,22,14188.98
D,5/20/2011,23,13017.44
D,5/20/2011,24,11720.67
D,5/21/2011,1,10712.72
D,5/21/2011,2,10087.54
D,5/21/2011,3,9734.26
D,5/21/2011,4,9565.57
D,5/21/2011,5,9594.34
D,5/21/2011,6,9810.78
D,5/21/2011,7,10369.12
D,5/21/2011,8,11422.9
D,5/21/2011,9,12595.03
D,5/21/2011,10,13377.35
D,5/21/2011,11,13770.72
D,5/21/2011,12,13899.2
D,5/21/2011,13,13849.87
D,5/21/2011,14,13731.29
D,5/21/2011,15,13592.08
D,5/21/2011,16,13545.49
D,5/21/2011,17,13546.49
D,5/21/2011,18,13589.08
D,5/21/2011,19,13530.97
D,5/21/2011,20,13542.42
D,5/21/2011,21,13898.36
D,5/21/2011,22,13489.54
D,5/21/2011,23,12454.08
D,5/21/2011,24,11406.63
D,5/22/2011,1,10683.52
D,5/22/2011,2,10166.9
D,5/22/2011,3,10011.4
D,5/22/2011,4,9819.7
D,5/22/2011,5,9788.73
D,5/22/2011,6,9860.45
D,5/22/2011,7,10201.79
D,5/22/2011,8,10676.7
D,5/22/2011,9,11526.35
D,5/22/2011,10,12389.02
D,5/22/2011,11,12870.88
D,5/22/2011,12,13143.96
D,5/22/2011,13,13189.28
D,5/22/2011,14,13077.19
D,5/22/2011,15,12924.18
D,5/22/2011,16,12872.32
D,5/22/2011,17,13033.9
D,5/22/2011,18,13377.96
D,5/22/2011,19,13569.49
D,5/22/2011,20,13743.97
D,5/22/2011,21,14188.87
D,5/22/2011,22,13594.49
D,5/22/2011,23,12338.98
D,5/22/2011,24,11104.73
D,5/23/2011,1,10459.88
D,5/23/2011,2,10042.66
D,5/23/2011,3,10015.81
D,5/23/2011,4,10005.65
D,5/23/2011,5,10085.71
D,5/23/2011,6,10967.69
D,5/23/2011,7,12550.24
D,5/23/2011,8,14101.68
D,5/23/2011,9,14759.11
D,5/23/2011,10,15106.13
D,5/23/2011,11,15398.43
D,5/23/2011,12,15541.94
D,5/23/2011,13,15557.84
D,5/23/2011,14,15514.88
D,5/23/2011,15,15378.16
D,5/23/2011,16,15316.6
D,5/23/2011,17,15453.34
D,5/23/2011,18,15708.49
D,5/23/2011,19,15695
D,5/23/2011,20,15673.39
D,5/23/2011,21,15637.75
D,5/23/2011,22,14701.18
D,5/23/2011,23,13207.27
D,5/23/2011,24,11799.41
D,5/24/2011,1,10830.68
D,5/24/2011,2,10297.01
D,5/24/2011,3,10019.14
D,5/24/2011,4,9924.06
D,5/24/2011,5,10165.75
D,5/24/2011,6,11044.16
D,5/24/2011,7,12854.24
D,5/24/2011,8,14442.94
D,5/24/2011,9,15162.17
D,5/24/2011,10,15587.54
D,5/24/2011,11,15950.41
D,5/24/2011,12,16314.43
D,5/24/2011,13,16463.25
D,5/24/2011,14,16552.3
D,5/24/2011,15,16479.05
D,5/24/2011,16,16339.67
D,5/24/2011,17,16295.16
D,5/24/2011,18,16302.87
D,5/24/2011,19,16064.23
D,5/24/2011,20,15909.21
D,5/24/2011,21,16166.8
D,5/24/2011,22,15511.76
D,5/24/2011,23,13959.26
D,5/24/2011,24,12372.28
D,5/25/2011,1,11251.58
D,5/25/2011,2,10622.24
D,5/25/2011,3,10269.23
D,5/25/2011,4,10323.08
D,5/25/2011,5,10507.26
D,5/25/2011,6,10969.99
D,5/25/2011,7,12734.01
D,5/25/2011,8,14376.36
D,5/25/2011,9,15173.41
D,5/25/2011,10,15747.56
D,5/25/2011,11,16180.08
D,5/25/2011,12,16447.79
D,5/25/2011,13,16513.4
D,5/25/2011,14,16630.21
D,5/25/2011,15,16598.08
D,5/25/2011,16,16551.56
D,5/25/2011,17,16486.56
D,5/25/2011,18,16324.11
D,5/25/2011,19,15953.52
D,5/25/2011,20,15716.51
D,5/25/2011,21,16094.03
D,5/25/2011,22,15514.47
D,5/25/2011,23,13951.24
D,5/25/2011,24,12318.84
D,5/26/2011,1,11159.36
D,5/26/2011,2,10984.04
D,5/26/2011,3,10704.09
D,5/26/2011,4,10765.66
D,5/26/2011,5,10976.72
D,5/26/2011,6,11339.97
D,5/26/2011,7,12720.13
D,5/26/2011,8,14260.79
D,5/26/2011,9,15068.14
D,5/26/2011,10,15642.14
D,5/26/2011,11,16199.49
D,5/26/2011,12,16641.44
D,5/26/2011,13,16839.49
D,5/26/2011,14,17144.3
D,5/26/2011,15,17283.67
D,5/26/2011,16,17346.64
D,5/26/2011,17,17305.06
D,5/26/2011,18,17071.88
D,5/26/2011,19,16663.35
D,5/26/2011,20,16548.12
D,5/26/2011,21,16939.69
D,5/26/2011,22,16276.54
D,5/26/2011,23,14653.7
D,5/26/2011,24,13036.84
D,5/27/2011,1,12142.04
D,5/27/2011,2,11828.6
D,5/27/2011,3,11789.9
D,5/27/2011,4,11484.49
D,5/27/2011,5,11562.84
D,5/27/2011,6,12038.88
D,5/27/2011,7,13328.36
D,5/27/2011,8,14840.66
D,5/27/2011,9,15798.38
D,5/27/2011,10,16591.22
D,5/27/2011,11,17378.03
D,5/27/2011,12,17980.94
D,5/27/2011,13,18342.59
D,5/27/2011,14,18642.12
D,5/27/2011,15,18776.35
D,5/27/2011,16,18801.64
D,5/27/2011,17,18764.41
D,5/27/2011,18,18512.59
D,5/27/2011,19,17932.74
D,5/27/2011,20,17383.24
D,5/27/2011,21,17439.4
D,5/27/2011,22,16821.76
D,5/27/2011,23,15353.32
D,5/27/2011,24,13727.02
D,5/28/2011,1,12891.79
D,5/28/2011,2,12277.78
D,5/28/2011,3,12054.3
D,5/28/2011,4,11713.65
D,5/28/2011,5,11819.1
D,5/28/2011,6,11683.99
D,5/28/2011,7,11950.84
D,5/28/2011,8,12521.74
D,5/28/2011,9,13544.16
D,5/28/2011,10,14469.67
D,5/28/2011,11,15095.99
D,5/28/2011,12,15490.88
D,5/28/2011,13,15638.94
D,5/28/2011,14,15616.9
D,5/28/2011,15,15554.94
D,5/28/2011,16,15607.32
D,5/28/2011,17,15753.61
D,5/28/2011,18,15844.08
D,5/28/2011,19,15659.62
D,5/28/2011,20,15367.16
D,5/28/2011,21,15505.72
D,5/28/2011,22,15208.69
D,5/28/2011,23,14117.5
D,5/28/2011,24,12857.01
D,5/29/2011,1,12265.53
D,5/29/2011,2,11852.76
D,5/29/2011,3,11516.7
D,5/29/2011,4,11351.28
D,5/29/2011,5,11441.17
D,5/29/2011,6,11440.3
D,5/29/2011,7,11353.99
D,5/29/2011,8,11923.92
D,5/29/2011,9,12889.78
D,5/29/2011,10,13939.82
D,5/29/2011,11,14730.44
D,5/29/2011,12,15352.96
D,5/29/2011,13,15795.99
D,5/29/2011,14,15926.6
D,5/29/2011,15,15956.56
D,5/29/2011,16,16123.04
D,5/29/2011,17,16326.24
D,5/29/2011,18,16437.96
D,5/29/2011,19,16247.56
D,5/29/2011,20,15947.42
D,5/29/2011,21,16173.48
D,5/29/2011,22,16060.24
D,5/29/2011,23,14947.27
D,5/29/2011,24,13612.03
D,5/30/2011,1,12484.91
D,5/30/2011,2,11986.34
D,5/30/2011,3,11788.5
D,5/30/2011,4,11757.37
D,5/30/2011,5,11825.26
D,5/30/2011,6,11950.17
D,5/30/2011,7,12131.8
D,5/30/2011,8,12979.37
D,5/30/2011,9,14227.76
D,5/30/2011,10,15459.41
D,5/30/2011,11,16006.17
D,5/30/2011,12,16524.51
D,5/30/2011,13,17014.85
D,5/30/2011,14,17291.84
D,5/30/2011,15,17598.54
D,5/30/2011,16,17907.87
D,5/30/2011,17,18261.59
D,5/30/2011,18,18552.6
D,5/30/2011,19,18418.91
D,5/30/2011,20,18174.59
D,5/30/2011,21,18394.24
D,5/30/2011,22,17812.18
D,5/30/2011,23,15902.04
D,5/30/2011,24,14038.14
D,5/31/2011,1,13312.71
D,5/31/2011,2,12908.53
D,5/31/2011,3,12528.86
D,5/31/2011,4,12288.76
D,5/31/2011,5,12388.77
D,5/31/2011,6,13016.77
D,5/31/2011,7,14316.06
D,5/31/2011,8,15820.68
D,5/31/2011,9,16700.24
D,5/31/2011,10,17514.67
D,5/31/2011,11,18275.28
D,5/31/2011,12,18781.45
D,5/31/2011,13,19088.65
D,5/31/2011,14,19404.99
D,5/31/2011,15,19587.15
D,5/31/2011,16,19744.86
D,5/31/2011,17,19827.62
D,5/31/2011,18,19607.24
D,5/31/2011,19,19054.94
D,5/31/2011,20,18453.62
D,5/31/2011,21,18388.12
D,5/31/2011,22,17722.22
D,5/31/2011,23,16023.17
D,5/31/2011,24,14364.36
D,6/1/2011,1,13530.46
D,6/1/2011,2,12916
D,6/1/2011,3,12484.94
D,6/1/2011,4,12299.68
D,6/1/2011,5,12470.74
D,6/1/2011,6,13207.88
D,6/1/2011,7,14381.62
D,6/1/2011,8,15771.21
D,6/1/2011,9,16748.75
D,6/1/2011,10,17405.15
D,6/1/2011,11,18054.98
D,6/1/2011,12,18734.14
D,6/1/2011,13,19459.6
D,6/1/2011,14,20147.31
D,6/1/2011,15,20554.55
D,6/1/2011,16,20584.24
D,6/1/2011,17,20267.76
D,6/1/2011,18,19794.95
D,6/1/2011,19,19173.89
D,6/1/2011,20,18672.19
D,6/1/2011,21,18395.63
D,6/1/2011,22,17518.01
D,6/1/2011,23,16080.91
D,6/1/2011,24,14512.94
D,6/2/2011,1,13388.33
D,6/2/2011,2,12750.67
D,6/2/2011,3,12293.34
D,6/2/2011,4,12231.89
D,6/2/2011,5,12271.12
D,6/2/2011,6,12694.95
D,6/2/2011,7,13628.32
D,6/2/2011,8,15241.29
D,6/2/2011,9,16071.91
D,6/2/2011,10,16540.73
D,6/2/2011,11,16862.42
D,6/2/2011,12,17014.93
D,6/2/2011,13,16938.02
D,6/2/2011,14,16839.81
D,6/2/2011,15,16640.85
D,6/2/2011,16,16247.87
D,6/2/2011,17,16018.92
D,6/2/2011,18,15729.72
D,6/2/2011,19,15299.21
D,6/2/2011,20,15023.69
D,6/2/2011,21,15209.49
D,6/2/2011,22,14799.83
D,6/2/2011,23,13338.48
D,6/2/2011,24,11897.93
D,6/3/2011,1,11325.31
D,6/3/2011,2,10768.6
D,6/3/2011,3,10684.51
D,6/3/2011,4,10585.03
D,6/3/2011,5,10763.52
D,6/3/2011,6,11391.79
D,6/3/2011,7,12556.15
D,6/3/2011,8,13865.85
D,6/3/2011,9,14593.75
D,6/3/2011,10,15002.62
D,6/3/2011,11,15320.08
D,6/3/2011,12,15441.36
D,6/3/2011,13,15453.28
D,6/3/2011,14,15492.13
D,6/3/2011,15,15416.65
D,6/3/2011,16,15336.8
D,6/3/2011,17,15280.53
D,6/3/2011,18,15087.87
D,6/3/2011,19,14703.97
D,6/3/2011,20,14380.04
D,6/3/2011,21,14509.34
D,6/3/2011,22,14286.49
D,6/3/2011,23,13137.75
D,6/3/2011,24,11781.8
D,6/4/2011,1,10765.43
D,6/4/2011,2,10139.37
D,6/4/2011,3,9887.95
D,6/4/2011,4,10027.51
D,6/4/2011,5,10193.14
D,6/4/2011,6,10131.47
D,6/4/2011,7,10354.8
D,6/4/2011,8,11421.54
D,6/4/2011,9,12553.28
D,6/4/2011,10,13336.77
D,6/4/2011,11,13797.17
D,6/4/2011,12,13932.69
D,6/4/2011,13,13894.69
D,6/4/2011,14,13778.36
D,6/4/2011,15,13677.26
D,6/4/2011,16,13486.47
D,6/4/2011,17,13667.14
D,6/4/2011,18,13719.86
D,6/4/2011,19,13600.76
D,6/4/2011,20,13424.78
D,6/4/2011,21,13602.35
D,6/4/2011,22,13466.94
D,6/4/2011,23,12482.88
D,6/4/2011,24,11380.88
D,6/5/2011,1,10433.71
D,6/5/2011,2,10102.92
D,6/5/2011,3,9978.6
D,6/5/2011,4,9916.85
D,6/5/2011,5,9838.1
D,6/5/2011,6,9757.85
D,6/5/2011,7,9927.81
D,6/5/2011,8,10745.92
D,6/5/2011,9,11602.69
D,6/5/2011,10,12508.3
D,6/5/2011,11,13039.18
D,6/5/2011,12,13357.05
D,6/5/2011,13,13495.85
D,6/5/2011,14,13468.33
D,6/5/2011,15,13377.83
D,6/5/2011,16,13391.38
D,6/5/2011,17,13552.11
D,6/5/2011,18,13780.53
D,6/5/2011,19,13862.9
D,6/5/2011,20,13894.84
D,6/5/2011,21,14324.45
D,6/5/2011,22,13911.91
D,6/5/2011,23,12646.58
D,6/5/2011,24,11418
D,6/6/2011,1,11199.94
D,6/6/2011,2,10996.36
D,6/6/2011,3,10746.46
D,6/6/2011,4,10713.2
D,6/6/2011,5,10931.37
D,6/6/2011,6,11662.04
D,6/6/2011,7,12658.2
D,6/6/2011,8,14163.52
D,6/6/2011,9,15111.05
D,6/6/2011,10,15870.47
D,6/6/2011,11,16544.51
D,6/6/2011,12,16918.62
D,6/6/2011,13,17075.09
D,6/6/2011,14,17310.44
D,6/6/2011,15,17360.4
D,6/6/2011,16,17395.37
D,6/6/2011,17,17511.43
D,6/6/2011,18,17493.94
D,6/6/2011,19,17166.07
D,6/6/2011,20,16796.72
D,6/6/2011,21,16844.88
D,6/6/2011,22,16349.94
D,6/6/2011,23,14676.53
D,6/6/2011,24,12949.65
D,6/7/2011,1,12246.92
D,6/7/2011,2,11813.06
D,6/7/2011,3,11663.7
D,6/7/2011,4,11468.29
D,6/7/2011,5,11601.6
D,6/7/2011,6,12206.87
D,6/7/2011,7,13303.95
D,6/7/2011,8,14934.82
D,6/7/2011,9,16032.93
D,6/7/2011,10,17028.13
D,6/7/2011,11,17933.81
D,6/7/2011,12,18555.23
D,6/7/2011,13,18980.96
D,6/7/2011,14,19425.27
D,6/7/2011,15,19676.23
D,6/7/2011,16,19926.39
D,6/7/2011,17,20121.64
D,6/7/2011,18,20047.53
D,6/7/2011,19,19608.17
D,6/7/2011,20,19113.69
D,6/7/2011,21,19226.24
D,6/7/2011,22,18629.46
D,6/7/2011,23,17075.02
D,6/7/2011,24,15682.35
D,6/8/2011,1,14457.25
D,6/8/2011,2,13632.62
D,6/8/2011,3,13093.76
D,6/8/2011,4,12843.27
D,6/8/2011,5,12909.27
D,6/8/2011,6,13156.63
D,6/8/2011,7,14713.45
D,6/8/2011,8,16493.41
D,6/8/2011,9,17728.34
D,6/8/2011,10,18907.4
D,6/8/2011,11,19994.17
D,6/8/2011,12,20896.15
D,6/8/2011,13,21560.26
D,6/8/2011,14,22157.84
D,6/8/2011,15,22567.55
D,6/8/2011,16,22931.6
D,6/8/2011,17,23146.62
D,6/8/2011,18,23043.09
D,6/8/2011,19,22562.24
D,6/8/2011,20,22060.82
D,6/8/2011,21,21943.2
D,6/8/2011,22,21075.76
D,6/8/2011,23,18934.91
D,6/8/2011,24,17123.93
D,6/9/2011,1,15928.97
D,6/9/2011,2,14988.61
D,6/9/2011,3,14464.22
D,6/9/2011,4,14212.55
D,6/9/2011,5,14243.7
D,6/9/2011,6,14630.04
D,6/9/2011,7,15996.11
D,6/9/2011,8,17557.56
D,6/9/2011,9,18153.13
D,6/9/2011,10,18936.44
D,6/9/2011,11,19927.76
D,6/9/2011,12,20905.07
D,6/9/2011,13,21679.79
D,6/9/2011,14,22470.62
D,6/9/2011,15,22997.87
D,6/9/2011,16,23339.61
D,6/9/2011,17,22827.2
D,6/9/2011,18,21099.06
D,6/9/2011,19,19796.74
D,6/9/2011,20,19152.91
D,6/9/2011,21,18674.09
D,6/9/2011,22,17770.99
D,6/9/2011,23,16131.34
D,6/9/2011,24,14777.8
D,6/10/2011,1,13765.86
D,6/10/2011,2,13010.25
D,6/10/2011,3,12589.43
D,6/10/2011,4,12373.88
D,6/10/2011,5,12492.47
D,6/10/2011,6,13102.45
D,6/10/2011,7,14503.99
D,6/10/2011,8,16311.22
D,6/10/2011,9,17424.21
D,6/10/2011,10,18181.11
D,6/10/2011,11,18782.8
D,6/10/2011,12,19174.13
D,6/10/2011,13,19308.42
D,6/10/2011,14,19469.49
D,6/10/2011,15,19416.87
D,6/10/2011,16,19338.27
D,6/10/2011,17,19174.1
D,6/10/2011,18,18713.32
D,6/10/2011,19,17973.07
D,6/10/2011,20,17319.35
D,6/10/2011,21,17221.46
D,6/10/2011,22,16820.01
D,6/10/2011,23,15442.25
D,6/10/2011,24,13886.18
D,6/11/2011,1,12745.64
D,6/11/2011,2,12519.46
D,6/11/2011,3,12096.57
D,6/11/2011,4,12029.75
D,6/11/2011,5,11977.14
D,6/11/2011,6,11872.86
D,6/11/2011,7,11690.06
D,6/11/2011,8,12495.2
D,6/11/2011,9,13554
D,6/11/2011,10,14313.51
D,6/11/2011,11,14744.52
D,6/11/2011,12,14872.42
D,6/11/2011,13,14802.22
D,6/11/2011,14,14492.9
D,6/11/2011,15,14229.81
D,6/11/2011,16,14066.72
D,6/11/2011,17,14015.11
D,6/11/2011,18,14116.24
D,6/11/2011,19,14056.21
D,6/11/2011,20,13995.19
D,6/11/2011,21,14060.98
D,6/11/2011,22,13614.1
D,6/11/2011,23,12627.1
D,6/11/2011,24,11582.89
D,6/12/2011,1,10720.91
D,6/12/2011,2,10516.74
D,6/12/2011,3,10290.13
D,6/12/2011,4,10098.37
D,6/12/2011,5,10057.98
D,6/12/2011,6,10133.47
D,6/12/2011,7,10233.37
D,6/12/2011,8,10785.95
D,6/12/2011,9,11796.34
D,6/12/2011,10,12731.53
D,6/12/2011,11,13321.22
D,6/12/2011,12,13637.73
D,6/12/2011,13,13706.65
D,6/12/2011,14,13612.21
D,6/12/2011,15,13456.54
D,6/12/2011,16,13383.56
D,6/12/2011,17,13541.23
D,6/12/2011,18,13851.22
D,6/12/2011,19,13968.24
