,0
1069,0.2579548
1070,0.24997985
1071,0.24764289
1072,0.2556028
1073,0.27145562
1074,0.27689835
1075,0.2839105
1076,0.2849968
1077,0.24968833
1078,0.18751544
1079,0.14252788
1080,0.11675288
1081,0.096834615
1082,0.09267266
1083,0.098664224
1084,0.10848504
1085,0.14815262
1086,0.20986116
1087,0.27745894
1088,0.31415975
1089,0.33334166
1090,0.34471083
1091,0.3468078
1092,0.34301728
1093,0.33528566
1094,0.32335952
1095,0.31451774
1096,0.3167021
1097,0.3298982
1098,0.33403444
1099,0.33294272
1100,0.3335126
1101,0.28839678
1102,0.21961203
1103,0.14402804
1104,0.11366385
1105,0.09991239
1106,0.097193815
1107,0.099111095
1108,0.123700224
1109,0.15121381
1110,0.21097428
1111,0.2878914
1112,0.32356244
1113,0.33965087
1114,0.3405041
1115,0.34754503
1116,0.34082365
1117,0.33581045
1118,0.32465565
1119,0.3193692
1120,0.32152432
1121,0.33065814
1122,0.33408794
1123,0.3323583
1124,0.33407927
1125,0.29523093
1126,0.23329863
1127,0.1610776
1128,0.13103789
1129,0.11005896
1130,0.098409705
1131,0.09738372
1132,0.11057463
1133,0.15145682
1134,0.20865262
1135,0.28711608
1136,0.3227254
1137,0.33673748
1138,0.34794667
1139,0.35084456
1140,0.34439418
1141,0.3404757
1142,0.3292732
1143,0.32231775
1144,0.32386798
1145,0.33124757
1146,0.330211
1147,0.3337031
1148,0.3339727
1149,0.29264712
1150,0.2227158
1151,0.15932488
1152,0.11957557
1153,0.1063447
1154,0.105380856
1155,0.11051071
1156,0.12302686
1157,0.15973337
1158,0.22025387
1159,0.28574932
1160,0.3165734
1161,0.3322125
1162,0.34468392
1163,0.3533435
1164,0.34803298
1165,0.34867203
1166,0.34272486
1167,0.329699
1168,0.32429364
1169,0.3210672
1170,0.31534976
1171,0.3212794
1172,0.32616302
1173,0.29062986
1174,0.22011158
1175,0.14845762
1176,0.10954526
1177,0.10174909
1178,0.09230861
1179,0.0936093
1180,0.1051137
1181,0.13804291
1182,0.19684286
1183,0.27318305
1184,0.31255907
1185,0.3307454
1186,0.34533355
1187,0.35114697
1188,0.34863538
1189,0.34433812
1190,0.33817977
1191,0.3240438
1192,0.31119537
1193,0.2986533
1194,0.27656177
1195,0.26877746
1196,0.27628452
1197,0.26216394
1198,0.20934232
1199,0.14480871
1200,0.09387837
1201,0.064481705
1202,0.050282285
1203,0.043623187
1204,0.05084665
1205,0.063964814
1206,0.092090115
1207,0.14563164
1208,0.20975527
1209,0.25963196
1210,0.28511083
1211,0.2912749
1212,0.28318602
1213,0.26860705
1214,0.25630203
1215,0.2438473
1216,0.23923478
1217,0.23841822
1218,0.23349637
1219,0.23700543
1220,0.24855642
1221,0.2400366
1222,0.18792143
1223,0.13929775
1224,0.10368688
1225,0.0791924
1226,0.070259586
1227,0.060765356
1228,0.06415923
1229,0.06713781
1230,0.08405629
1231,0.114934765
1232,0.15882553
1233,0.20404047
1234,0.2327874
1235,0.24710262
1236,0.24556151
1237,0.23806474
1238,0.22439769
1239,0.2182085
1240,0.22082733
1241,0.23663992
1242,0.24586447
1243,0.24139404
1244,0.27130526
1245,0.24946213
1246,0.18814068
1247,0.12155374
1248,0.08440386
1249,0.063644215
1250,0.06156656
1251,0.06633635
1252,0.07270869
1253,0.11539133
1254,0.19542408
1255,0.2833293
1256,0.3244468
1257,0.34226024
1258,0.35046148
1259,0.3512953
1260,0.34969792
1261,0.34248298
1262,0.33499154
1263,0.32653934
1264,0.33498716
1265,0.3444361
1266,0.34729317
1267,0.35851023
1268,0.33896822
1269,0.2903717
1270,0.21388237
1271,0.14017822
1272,0.09033543
1273,0.060263596
1274,0.0521968
1275,0.05817721
1276,0.07385188
1277,0.11787671
1278,0.20831046
1279,0.29865772
1280,0.34293383
1281,0.3731584
1282,0.39049923
1283,0.40813023
1284,0.41271573
1285,0.41351226
1286,0.40173388
1287,0.3880387
1288,0.37419242
1289,0.36776957
1290,0.35499144
1291,0.3432015
1292,0.34757838
1293,0.32200795
1294,0.24950685
1295,0.16769306
1296,0.10780692
1297,0.07698923
1298,0.06933284
1299,0.07583529
1300,0.084773555
1301,0.11207335
1302,0.20374256
1303,0.30332118
1304,0.35969597
1305,0.3863184
1306,0.3992136
1307,0.40366042
1308,0.4043364
1309,0.4041566
1310,0.39704496
1311,0.3881871
1312,0.37952268
1313,0.36732394
1314,0.34585693
1315,0.3170472
1316,0.34274
1317,0.32310987
1318,0.24808665
1319,0.16325438
1320,0.098454565
1321,0.086381026
1322,0.08185217
1323,0.09074566
1324,0.10509139
1325,0.12928087
1326,0.20090632
1327,0.28914744
1328,0.34841916
1329,0.38429618
1330,0.40692812
1331,0.42027044
1332,0.42559615
1333,0.43148848
1334,0.4340983
1335,0.4327921
1336,0.42704594
1337,0.4049164
1338,0.37561876
1339,0.3816293
1340,0.37803963
1341,0.3495832
1342,0.2740708
1343,0.18726523
1344,0.14070511
1345,0.12970941
1346,0.12973142
1347,0.12645683
1348,0.13361722
1349,0.16013773
1350,0.22621453
1351,0.31566155
1352,0.37983662
1353,0.42782152
1354,0.46763447
1355,0.4951826
1356,0.50536233
1357,0.51414955
1358,0.5137003
1359,0.5067096
1360,0.5102048
1361,0.48959714
1362,0.4516586
1363,0.39466035
1364,0.40477997
1365,0.3812513
1366,0.30740106
1367,0.21892284
1368,0.1702823
1369,0.14236525
1370,0.13629864
1371,0.13071342
1372,0.13883102
1373,0.14209262
1374,0.15846512
1375,0.19399503
1376,0.24906287
1377,0.3048113
1378,0.3405457
1379,0.35887212
1380,0.36167777
1381,0.3535176
1382,0.34519196
1383,0.34901258
1384,0.35528302
1385,0.35581684
1386,0.3440522
1387,0.33493194
1388,0.32246378
1389,0.30412948
1390,0.2510757
1391,0.18625048
1392,0.151654
1393,0.13649267
1394,0.12586021
1395,0.12231387
1396,0.13136387
1397,0.13438474
1398,0.13864535
1399,0.1670962
1400,0.22048636
1401,0.27781746
1402,0.32436204
1403,0.3569265
1404,0.38136217
1405,0.38312322
1406,0.38182652
1407,0.3831156
1408,0.38504457
1409,0.384835
1410,0.37029794
1411,0.3433477
1412,0.3471415
1413,0.34501594
1414,0.29397118
1415,0.22317755
1416,0.1633027
1417,0.13711949
1418,0.13142762
1419,0.13539718
1420,0.14418004
1421,0.15614364
1422,0.1707635
1423,0.21668136
1424,0.28506216
1425,0.35078326
1426,0.38545465
1427,0.415488
1428,0.43948567
1429,0.45242113
1430,0.45770064
1431,0.46450052
1432,0.47882038
1433,0.49025244
1434,0.4802127
1435,0.47632778
1436,0.45873496
1437,0.42794424
1438,0.33619773
1439,0.23334077
1440,0.18930885
1441,0.17456731
1442,0.16498014
1443,0.16592976
1444,0.18156824
1445,0.21913522
1446,0.28981465
1447,0.38004085
1448,0.43895867
1449,0.4778979
1450,0.50572264
1451,0.5249225
1452,0.5303974
1453,0.53657055
1454,0.5383253
1455,0.53929365
1456,0.54373616
1457,0.5325443
1458,0.5021442
1459,0.4344673
1460,0.45966995
1461,0.43530568
1462,0.34691095
1463,0.2518128
1464,0.19667685
1465,0.1646967
1466,0.15038005
1467,0.14862771
1468,0.16557044
1469,0.20792438
1470,0.27789623
1471,0.36018282
1472,0.41159374
1473,0.44228798
1474,0.47656402
1475,0.51491344
1476,0.5516025
1477,0.5843578
1478,0.60118246
1479,0.59596324
1480,0.5710478
1481,0.5372772
1482,0.49661607
1483,0.49912113
1484,0.45394018
1485,0.4079639
1486,0.3318324
1487,0.2529592
1488,0.1954604
1489,0.18157464
1490,0.17228289
1491,0.17399633
1492,0.17666596
1493,0.2035542
1494,0.2555759
1495,0.34534368
1496,0.40073973
1497,0.4257794
1498,0.4316833
1499,0.43117014
1500,0.4197628
1501,0.4045254
1502,0.38714218
1503,0.3618216
1504,0.34652326
1505,0.33180004
1506,0.30785692
1507,0.29052585
1508,0.3057173
1509,0.2904418
1510,0.22242628
1511,0.1492041
1512,0.11811879
1513,0.092196025
1514,0.08768392
1515,0.086243875
1516,0.094941705
1517,0.13159673
1518,0.19578505
1519,0.2695192
1520,0.3145258
1521,0.3365314
1522,0.3470807
1523,0.35001016
1524,0.34612387
1525,0.34636238
1526,0.3395176
1527,0.33198977
1528,0.32344824
1529,0.3101469
1530,0.27985182
1531,0.24463248
1532,0.2594279
1533,0.2568994
1534,0.21265261
1535,0.14392437
1536,0.09069846
1537,0.060693346
1538,0.049522787
1539,0.0581415
1540,0.071962625
1541,0.0749345
1542,0.09367365
1543,0.15027615
1544,0.2095215
1545,0.24582447
1546,0.27052057
1547,0.273695
1548,0.27114123
1549,0.26229015
1550,0.25206617
1551,0.23856652
1552,0.24111444
1553,0.24706921
1554,0.23952118
1555,0.2209148
1556,0.22565761
1557,0.22218093
1558,0.17915751
1559,0.123222925
1560,0.079338424
1561,0.060892977
1562,0.060675666
1563,0.06236042
1564,0.06606512
1565,0.064171776
1566,0.07727002
1567,0.123023584
1568,0.17361742
1569,0.21959674
1570,0.24652316
1571,0.26157737
1572,0.26387027
1573,0.25359067
1574,0.24153423
1575,0.2339207
1576,0.24036182
1577,0.25184822
1578,0.253102
1579,0.25758427
1580,0.26830244
1581,0.24695757
1582,0.19053093
1583,0.12267947
1584,0.10312677
1585,0.09623968
1586,0.09088318
1587,0.09567468
1588,0.11033277
1589,0.14742613
1590,0.20985153
1591,0.29589564
1592,0.35129297
1593,0.39082044
1594,0.4224966
1595,0.4351279
1596,0.43810862
1597,0.43823597
1598,0.43768132
1599,0.4349497
1600,0.43505725
1601,0.43490398
1602,0.4172698
1603,0.38966405
1604,0.38414857
1605,0.35731596
1606,0.2769072
1607,0.18419847
1608,0.14060028
1609,0.12065399
1610,0.12090929
1611,0.11763047
1612,0.13057616
1613,0.16601324
1614,0.23400033
1615,0.3304012
1616,0.4006337
1617,0.45376644
1618,0.4989028
1619,0.52380866
1620,0.53069067
1621,0.54082704
1622,0.5486288
1623,0.5561962
1624,0.563352
1625,0.5598793
1626,0.53341895
1627,0.49268135
1628,0.4901765
1629,0.46201792
1630,0.38581973
1631,0.30953854
1632,0.24769324
1633,0.20636138
1634,0.18467434
1635,0.17711791
1636,0.18720497
1637,0.21051383
1638,0.29754806
1639,0.40486366
1640,0.4765294
1641,0.53657496
1642,0.5891815
1643,0.6332221
1644,0.6574551
1645,0.67722344
1646,0.6919728
1647,0.7022424
1648,0.71049654
1649,0.70176995
1650,0.6753029
1651,0.62090343
1652,0.6265885
1653,0.5947113
1654,0.50030667
1655,0.4077922
1656,0.33293173
1657,0.27670234
1658,0.25129944
1659,0.2398298
1660,0.24354577
1661,0.2636039
1662,0.33648798
1663,0.42593676
1664,0.4750063
1665,0.51820606
1666,0.5691228
